iter	Passed	Remaining
1670	19057	37967
1671	19068	37953
1672	19078	37940
1673	19089	37927
1674	19099	37913
1675	19108	37897
1676	19118	37884
1677	19131	37875
1678	19142	37863
1679	19153	37851
1680	19164	37838
1681	19173	37822
1682	19184	37810
1683	19194	37795
1684	19204	37782
1685	19214	37767
1686	19225	37755
1687	19235	37742
1688	19246	37729
1689	19256	37714
1690	19266	37701
1691	19276	37686
1692	19285	37670
1693	19296	37657
1694	19307	37646
1695	19317	37631
1696	19330	37623
1697	19341	37613
1698	19352	37600
1699	19364	37590
1700	19375	37577
1701	19384	37562
1702	19395	37549
1703	19405	37534
1704	19415	37520
1705	19425	37506
1706	19435	37492
1707	19445	37478
1708	19456	37466
1709	19466	37453
1710	19477	37440
1711	19489	37430
1712	19500	37418
1713	19511	37405
1714	19521	37391
1715	19534	37383
1716	19546	37374
1717	19557	37362
1718	19574	37361
1719	19585	37348
1720	19603	37350
1721	19620	37349
1722	19636	37347
1723	19649	37338
1724	19659	37324
1725	19669	37309
1726	19679	37296
1727	19690	37283
1728	19700	37269
1729	19710	37256
1730	19720	37241
1731	19732	37231
1732	19742	37217
1733	19753	37205
1734	19764	37193
1735	19773	37177
1736	19783	37163
1737	19792	37148
1738	19803	37135
1739	19813	37122
1740	19823	37108
1741	19836	37098
1742	19846	37085
1743	19856	37071
1744	19867	37059
1745	19877	37045
1746	19887	37032
1747	19897	37017
1748	19908	37004
1749	19918	36991
1750	19929	36978
1751	19942	36971
1752	19952	36957
1753	19963	36944
1754	19972	36929
1755	19983	36916
1756	19993	36904
1757	20003	36889
1758	20013	36875
1759	20024	36863
1760	20034	36849
1761	20045	36836
1762	20055	36823
1763	20065	36809
1764	20077	36798
1765	20087	36785
1766	20098	36773
1767	20109	36761
1768	20120	36748
1769	20130	36735
1770	20144	36728
1771	20155	36716
1772	20165	36702
1773	20175	36689
1774	20186	36676
1775	20196	36662
1776	20206	36650
1777	20218	36638
1778	20228	36625
1779	20238	36612
1780	20248	36597
1781	20259	36584
1782	20269	36570
1783	20279	36558
1784	20291	36547
1785	20301	36532
1786	20311	36519
1787	20322	36507
1788	20331	36492
1789	20344	36483
1790	20355	36472
1791	20366	36459
1792	20375	36444
1793	20386	36432
1794	20396	36418
1795	20407	36406
1796	20418	36393
1797	20429	36382
1798	20439	36368
1799	20451	36358
1800	20462	36346
1801	20471	36331
1802	20481	36317
1803	20498	36316
1804	20508	36302
1805	20519	36289
1806	20531	36280
1807	20545	36272
1808	20559	36266
1809	20571	36255
1810	20581	36241
1811	20590	36227
1812	20601	36213
1813	20611	36200
1814	20621	36187
1815	20632	36175
1816	20642	36161
1817	20653	36148
1818	20662	36134
1819	20672	36120
1820	20682	36106
1821	20692	36093
1822	20703	36081
1823	20721	36081
1824	20739	36080
1825	20750	36068
1826	20761	36057
1827	20771	36043
1828	20782	36030
1829	20792	36018
1830	20801	36002
1831	20812	35990
1832	20822	35976
1833	20833	35964
1834	20844	35951
1835	20854	35937
1836	20864	35925
1837	20875	35912
1838	20885	35899
1839	20895	35885
1840	20905	35871
1841	20916	35859
1842	20925	35844
1843	20937	35834
1844	20951	35827
1845	20961	35814
1846	20972	35802
1847	20983	35789
1848	20993	35776
1849	21004	35763
1850	21015	35752
1851	21026	35739
1852	21036	35727
1853	21047	35714
1854	21057	35701
1855	21067	35687
1856	21077	35673
1857	21086	35658
1858	21097	35646
1859	21108	35634
1860	21118	35621
1861	21129	35609
1862	21141	35599
1863	21153	35588
1864	21164	35576
1865	21175	35564
1866	21186	35552
1867	21196	35540
1868	21207	35527
1869	21217	35514
1870	21227	35500
1871	21238	35487
1872	21247	35473
1873	21257	35459
1874	21275	35459
1875	21285	35445
1876	21295	35431
1877	21306	35419
1878	21316	35406
1879	21326	35393
1880	21338	35382
1881	21352	35375
1882	21362	35362
1883	21373	35350
1884	21383	35336
1885	21394	35324
1886	21404	35311
1887	21414	35297
1888	21425	35286
1889	21436	35273
1890	21447	35262
1891	21459	35251
1892	21470	35239
1893	21481	35228
1894	21499	35227
1895	21509	35213
1896	21520	35202
1897	21532	35190
1898	21543	35179
1899	21558	35173
1900	21569	35162
1901	21579	35148
1902	21589	35136
1903	21600	35122
1904	21609	35108
1905	21619	35094
1906	21629	35080
1907	21639	35067
1908	21649	35054
1909	21660	35041
1910	21670	35028
1911	21679	35014
1912	21690	35001
1913	21699	34987
1914	21709	34973
1915	21720	34960
1916	21730	34947
1917	21742	34937
1918	21761	34938
1919	21771	34924
1920	21780	34909
1921	21790	34896
1922	21801	34884
1923	21810	34870
1924	21821	34858
1925	21831	34844
1926	21843	34833
1927	21853	34821
1928	21864	34809
1929	21874	34795
1930	21885	34782
1931	21894	34768
1932	21906	34758
1933	21916	34744
1934	21927	34732
1935	21936	34718
1936	21951	34711
1937	21962	34700
1938	21972	34686
1939	21982	34673
1940	21992	34659
1941	22003	34647
1942	22013	34634
1943	22023	34620
1944	22033	34607
1945	22045	34596
1946	22054	34583
1947	22065	34571
1948	22075	34556
1949	22085	34544
1950	22094	34529
1951	22105	34516
1952	22115	34503
1953	22125	34491
1954	22135	34477
1955	22153	34475
1956	22163	34463
1957	22173	34449
1958	22185	34438
1959	22195	34425
1960	22206	34413
1961	22217	34401
1962	22228	34389
1963	22239	34377
1964	22248	34363
1965	22259	34351
1966	22269	34338
1967	22279	34324
1968	22290	34313
1969	22301	34300
1970	22312	34288
1971	22322	34275
1972	22339	34273
1973	22351	34263
1974	22368	34261
1975	22378	34246
1976	22387	34232
1977	22398	34220
1978	22408	34206
1979	22418	34193
1980	22428	34180
1981	22441	34171
1982	22451	34158
1983	22462	34146
1984	22472	34133
1985	22488	34129
1986	22498	34116
1987	22509	34104
1988	22520	34091
1989	22532	34081
1990	22541	34067
1991	22555	34059
1992	22565	34046
1993	22577	34035
1994	22587	34022
1995	22597	34008
1996	22608	33997
1997	22617	33983
1998	22627	33970
1999	22638	33957
2000	22649	33946
2001	22662	33937
2002	22672	33924
2003	22683	33912
2004	22694	33899
2005	22704	33886
2006	22715	33874
2007	22726	33863
2008	22737	33851
2009	22757	33853
2010	22769	33843
2011	22781	33832
2012	22792	33821
2013	22803	33809
2014	22813	33795
2015	22824	33783
2016	22834	33771
2017	22845	33758
2018	22856	33746
2019	22866	33734
2020	22877	33722
2021	22888	33710
2022	22899	33698
2023	22910	33685
2024	22920	33674
2025	22931	33661
2026	22942	33649
2027	22952	33637
2028	22966	33629
2029	22976	33616
2030	22986	33602
2031	22997	33591
2032	23007	33578
2033	23018	33565
2034	23028	33553
2035	23039	33541
2036	23049	33528
2037	23060	33515
2038	23070	33502
2039	23080	33489
2040	23091	33477
2041	23100	33463
2042	23117	33459
2043	23127	33446
2044	23145	33444
2045	23155	33431
2046	23167	33420
2047	23177	33408
2048	23190	33399
2049	23200	33386
2050	23211	33374
2051	23221	33361
2052	23232	33349
2053	23243	33337
2054	23253	33324
2055	23267	33317
2056	23278	33305
2057	23288	33292
2058	23298	33278
2059	23309	33266
2060	23320	33255
2061	23330	33242
2062	23340	33228
2063	23350	33216
2064	23359	33201
2065	23369	33188
2066	23379	33175
2067	23389	33161
2068	23399	33147
2069	23408	33134
2070	23419	33122
2071	23430	33109
2072	23439	33096
2073	23450	33083
2074	23463	33074
2075	23475	33064
2076	23486	33052
2077	23496	33039
2078	23507	33028
2079	23518	33016
2080	23528	33002
2081	23538	32990
2082	23548	32976
2083	23558	32964
2084	23570	32953
2085	23581	32941
2086	23592	32929
2087	23602	32917
2088	23613	32904
2089	23624	32892
2090	23634	32880
2091	23644	32866
2092	23654	32854
2093	23668	32846
2094	23680	32836
2095	23689	32821
2096	23701	32810
2097	23710	32797
2098	23721	32784
2099	23731	32771
2100	23741	32759
2101	23752	32747
2102	23763	32734
2103	23773	32722
2104	23784	32710
2105	23795	32698
2106	23804	32684
2107	23814	32671
2108	23826	32660
2109	23835	32646
2110	23846	32635
2111	23857	32623
2112	23872	32616
2113	23883	32605
2114	23894	32593
2115	23904	32580
2116	23914	32567
2117	23925	32555
2118	23935	32542
2119	23945	32530
2120	23955	32516
2121	23965	32503
2122	23975	32490
2123	23985	32478
2124	23996	32465
2125	24005	32451
2126	24015	32438
2127	24032	32434
2128	24043	32422
2129	24052	32408
2130	24063	32397
2131	24075	32387
2132	24086	32374
2133	24096	32362
2134	24106	32349
2135	24116	32336
2136	24127	32324
2137	24136	32310
2138	24148	32298
2139	24158	32286
2140	24168	32273
2141	24177	32259
2142	24194	32255
2143	24204	32243
2144	24214	32229
2145	24224	32216
2146	24235	32205
2147	24247	32194
2148	24257	32180
2149	24269	32171
2150	24281	32160
2151	24294	32152
2152	24304	32138
2153	24315	32127
2154	24326	32115
2155	24337	32103
2156	24346	32089
2157	24356	32076
2158	24366	32063
2159	24377	32051
2160	24387	32038
2161	24399	32028
2162	24410	32017
2163	24421	32005
2164	24431	31992
2165	24442	31980
2166	24452	31967
2167	24462	31954
2168	24472	31941
2169	24483	31929
2170	24493	31917
2171	24503	31904
2172	24513	31891
2173	24523	31878
2174	24534	31866
2175	24544	31854
2176	24555	31841
2177	24564	31828
2178	24577	31818
2179	24590	31809
2180	24600	31796
2181	24611	31785
2182	24621	31772
2183	24631	31759
2184	24642	31747
2185	24653	31736
2186	24664	31724
2187	24676	31714
2188	24687	31702
2189	24698	31690
2190	24708	31678
2191	24719	31666
2192	24730	31654
2193	24741	31642
2194	24751	31629
2195	24761	31616
2196	24771	31604
2197	24781	31591
2198	24791	31578
2199	24801	31565
2200	24812	31553
2201	24822	31540
2202	24831	31527
2203	24841	31513
2204	24852	31502
2205	24863	31490
2206	24874	31479
2207	24888	31471
2208	24899	31460
2209	24910	31447
2210	24920	31435
2211	24933	31425
2212	24942	31412
2213	24952	31399
2214	24963	31388
2215	24973	31374
2216	24983	31361
2217	24993	31349
2218	25002	31335
2219	25012	31321
2220	25023	31310
2221	25033	31297
2222	25044	31285
2223	25053	31271
2224	25062	31257
2225	25071	31244
2226	25084	31234
2227	25094	31222
2228	25111	31217
2229	25121	31204
2230	25132	31192
2231	25142	31180
2232	25152	31167
2233	25161	31153
2234	25170	31139
2235	25180	31126
2236	25190	31114
2237	25201	31101
2238	25212	31090
2239	25223	31078
2240	25232	31065
2241	25241	31051
2242	25251	31037
2243	25260	31024
2244	25270	31011
2245	25283	31002
2246	25295	30991
2247	25305	30978
2248	25315	30965
2249	25325	30953
2250	25335	30940
2251	25345	30927
2252	25356	30915
2253	25366	30902
2254	25375	30889
2255	25386	30877
2256	25396	30864
2257	25406	30852
2258	25416	30840
2259	25428	30829
2260	25438	30815
2261	25448	30804
2262	25459	30792
2263	25469	30779
2264	25481	30768
2265	25495	30761
2266	25506	30749
2267	25516	30736
2268	25526	30724
2269	25536	30711
2270	25546	30699
2271	25556	30685
2272	25566	30672
2273	25576	30660
2274	25586	30647
2275	25598	30637
2276	25608	30624
2277	25619	30612
2278	25630	30601
2279	25642	30590
2280	25651	30577
2281	25661	30564
2282	25671	30551
2283	25681	30539
2284	25693	30528
2285	25703	30516
2286	25714	30504
2287	25726	30493
2288	25736	30481
2289	25745	30467
2290	25755	30454
2291	25764	30441
2292	25776	30430
2293	25787	30419
2294	25798	30407
2295	25808	30395
2296	25819	30383
2297	25837	30380
2298	25850	30370
2299	25860	30358
2300	25871	30346
2301	25881	30334
2302	25896	30326
2303	25908	30316
2304	25919	30304
2305	25929	30292
2306	25939	30279
2307	25949	30267
2308	25959	30254
2309	25970	30242
2310	25979	30229
2311	25990	30217
2312	26000	30204
2313	26010	30191
2314	26021	30180
2315	26031	30168
2316	26041	30155
2317	26052	30143
2318	26062	30130
2319	26072	30118
2320	26084	30107
2321	26096	30097
2322	26106	30085
2323	26118	30074
2324	26128	30061
2325	26137	30048
2326	26149	30037
2327	26158	30024
2328	26169	30011
2329	26179	29999
2330	26190	29987
2331	26199	29974
2332	26210	29963
2333	26223	29954
2334	26242	29950
2335	26252	29938
2336	26263	29927
2337	26274	29915
2338	26286	29905
2339	26298	29894
2340	26308	29882
2341	26318	29869
2342	26327	29856
2343	26338	29844
2344	26347	29831
2345	26358	29818
2346	26368	29806
2347	26381	29796
2348	26390	29783
2349	26399	29770
2350	26410	29758
2351	26421	29746
2352	26431	29734
2353	26441	29720
2354	26450	29708
2355	26460	29695
2356	26471	29683
2357	26482	29672
2358	26496	29663
2359	26506	29651
2360	26516	29638
2361	26526	29625
2362	26535	29612
2363	26545	29599
2364	26555	29587
2365	26565	29574
2366	26575	29562
2367	26587	29551
2368	26597	29538
2369	26607	29526
2370	26617	29513
2371	26627	29501
2372	26637	29489
2373	26648	29476
2374	26657	29464
2375	26667	29450
2376	26677	29438
2377	26689	29428
2378	26702	29418
2379	26713	29407
2380	26722	29394
2381	26734	29383
2382	26745	29371
2383	26755	29358
2384	26765	29346
2385	26774	29333
2386	26785	29321
2387	26796	29309
2388	26805	29296
2389	26816	29284
2390	26827	29273
2391	26836	29259
2392	26847	29248
2393	26857	29236
2394	26867	29223
2395	26877	29210
2396	26887	29197
2397	26901	29189
2398	26914	29180
2399	26927	29171
2400	26940	29162
2401	26954	29154
2402	26968	29146
2403	26980	29134
2404	26990	29122
2405	27002	29112
2406	27016	29103
2407	27027	29092
2408	27038	29081
2409	27048	29069
2410	27059	29056
2411	27070	29045
2412	27080	29032
2413	27089	29019
2414	27100	29008
2415	27114	29000
2416	27127	28990
2417	27141	28982
2418	27155	28974
2419	27170	28966
2420	27180	28954
2421	27190	28942
2422	27204	28933
2423	27218	28924
2424	27233	28918
2425	27244	28906
2426	27254	28893
2427	27264	28881
2428	27276	28871
2429	27286	28858
2430	27297	28847
2431	27310	28837
2432	27323	28828
2433	27333	28816
2434	27343	28803
2435	27353	28790
2436	27363	28777
2437	27372	28764
2438	27382	28752
2439	27392	28740
2440	27406	28731
2441	27418	28720
2442	27428	28708
2443	27438	28695
2444	27447	28682
2445	27457	28669
2446	27467	28657
2447	27478	28646
2448	27489	28633
2449	27500	28623
2450	27514	28614
2451	27527	28604
2452	27536	28592
2453	27546	28579
2454	27557	28567
2455	27567	28555
2456	27578	28543
2457	27588	28531
2458	27600	28520
2459	27609	28507
2460	27620	28495
2461	27629	28482
2462	27640	28471
2463	27651	28459
2464	27662	28447
2465	27672	28435
2466	27682	28423
2467	27693	28412
2468	27706	28402
2469	27720	28393
2470	27731	28382
2471	27740	28369
2472	27750	28356
2473	27760	28343
2474	27770	28331
2475	27780	28319
2476	27790	28306
2477	27801	28294
2478	27811	28283
2479	27822	28271
2480	27832	28258
2481	27843	28247
2482	27854	28235
2483	27864	28223
2484	27875	28211
2485	27886	28200
2486	27896	28188
2487	27909	28178
2488	27921	28168
2489	27932	28156
2490	27942	28144
2491	27952	28132
2492	27963	28120
2493	27972	28107
2494	27982	28094
2495	27992	28082
2496	28003	28071
2497	28016	28061
2498	28028	28051
2499	28038	28038
2500	28048	28026
2501	28059	28014
2502	28070	28003
2503	28080	27990
2504	28091	27979
2505	28102	27967
2506	28115	27958
2507	28127	27948
2508	28142	27940
2509	28155	27930
2510	28168	27921
2511	28182	27913
2512	28196	27905
2513	28208	27894
2514	28220	27883
2515	28230	27871
2516	28241	27859
2517	28251	27847
2518	28261	27835
2519	28271	27822
2520	28281	27810
2521	28291	27798
2522	28301	27785
2523	28314	27776
2524	28325	27764
2525	28338	27755
2526	28352	27746
2527	28366	27738
2528	28377	27726
2529	28387	27714
2530	28397	27702
2531	28409	27691
2532	28422	27682
2533	28436	27673
2534	28449	27664
2535	28464	27656
2536	28478	27647
2537	28488	27635
2538	28499	27624
2539	28511	27613
2540	28521	27601
2541	28531	27588
2542	28541	27576
2543	28551	27563
2544	28561	27551
2545	28572	27539
2546	28583	27528
2547	28593	27516
2548	28604	27504
2549	28617	27495
2550	28629	27485
2551	28639	27472
2552	28650	27460
2553	28660	27448
2554	28670	27436
2555	28679	27423
2556	28689	27410
2557	28699	27397
2558	28712	27388
2559	28730	27384
2560	28742	27372
2561	28753	27361
2562	28763	27349
2563	28774	27337
2564	28784	27325
2565	28794	27313
2566	28804	27300
2567	28814	27288
2568	28825	27276
2569	28835	27264
2570	28845	27251
2571	28855	27240
2572	28865	27227
2573	28874	27214
2574	28885	27202
2575	28895	27190
2576	28906	27179
2577	28920	27170
2578	28932	27160
2579	28942	27147
2580	28952	27135
2581	28961	27121
2582	28971	27109
2583	28981	27097
2584	28991	27084
2585	29000	27071
2586	29010	27059
2587	29022	27048
2588	29032	27036
2589	29043	27024
2590	29060	27019
2591	29071	27007
2592	29082	26996
2593	29092	26984
2594	29103	26972
2595	29115	26962
2596	29128	26952
2597	29142	26943
2598	29154	26933
2599	29169	26925
2600	29184	26918
2601	29199	26910
2602	29211	26899
2603	29222	26888
2604	29232	26876
2605	29244	26865
2606	29253	26852
2607	29264	26840
2608	29274	26828
2609	29285	26816
2610	29295	26805
2611	29305	26792
2612	29317	26781
2613	29334	26776
2614	29347	26766
2615	29360	26756
2616	29373	26747
2617	29386	26737
2618	29398	26727
2619	29408	26714
2620	29417	26701
2621	29427	26689
2622	29437	26676
2623	29451	26667
2624	29463	26657
2625	29474	26645
2626	29485	26634
2627	29495	26622
2628	29505	26610
2629	29519	26601
2630	29532	26591
2631	29544	26580
2632	29555	26569
2633	29566	26557
2634	29576	26545
2635	29585	26532
2636	29595	26519
2637	29604	26507
2638	29615	26495
2639	29625	26483
2640	29635	26470
2641	29645	26458
2642	29654	26445
2643	29664	26433
2644	29674	26420
2645	29683	26408
2646	29693	26395
2647	29704	26383
2648	29715	26372
2649	29729	26364
2650	29741	26353
2651	29759	26347
2652	29775	26341
2653	29792	26335
2654	29809	26328
2655	29826	26322
2656	29837	26310
2657	29847	26299
2658	29858	26287
2659	29868	26275
2660	29879	26263
2661	29889	26251
2662	29901	26240
2663	29912	26229
2664	29925	26220
2665	29935	26207
2666	29946	26196
2667	29955	26183
2668	29965	26170
2669	29976	26159
2670	29986	26147
2671	29996	26135
2672	30005	26121
2673	30016	26109
2674	30026	26097
2675	30037	26086
2676	30047	26074
2677	30057	26062
2678	30069	26051
2679	30079	26038
2680	30089	26026
2681	30099	26014
2682	30112	26004
2683	30123	25993
2684	30134	25982
2685	30144	25969
2686	30154	25957
2687	30164	25944
2688	30175	25933
2689	30186	25922
2690	30196	25910
2691	30206	25897
2692	30217	25885
2693	30228	25874
2694	30238	25862
2695	30249	25850
2696	30259	25839
2697	30271	25828
2698	30281	25815
2699	30291	25803
2700	30300	25790
2701	30310	25778
2702	30323	25768
2703	30333	25756
2704	30343	25744
2705	30354	25732
2706	30366	25722
2707	30375	25709
2708	30393	25703
2709	30403	25691
2710	30413	25679
2711	30422	25666
2712	30433	25654
2713	30445	25643
2714	30455	25631
2715	30466	25620
2716	30475	25607
2717	30485	25595
2718	30494	25582
2719	30504	25570
2720	30515	25558
2721	30530	25550
2722	30540	25538
2723	30550	25525
2724	30559	25513
2725	30570	25501
2726	30580	25489
2727	30591	25477
2728	30601	25465
2729	30611	25453
2730	30621	25441
2731	30631	25429
2732	30641	25416
2733	30656	25408
2734	30666	25396
2735	30675	25383
2736	30685	25371
2737	30695	25359
2738	30706	25347
2739	30717	25336
2740	30731	25327
2741	30741	25315
2742	30752	25303
2743	30762	25291
2744	30771	25278
2745	30781	25266
2746	30791	25254
2747	30802	25242
2748	30813	25231
2749	30824	25220
2750	30835	25208
2751	30846	25197
2752	30855	25184
2753	30866	25172
2754	30876	25160
2755	30886	25148
2756	30897	25136
2757	30908	25125
2758	30919	25114
2759	30933	25105
2760	30943	25093
2761	30954	25081
2762	30965	25070
2763	30975	25058
2764	30985	25046
2765	30995	25034
2766	31006	25022
2767	31017	25011
2768	31026	24998
2769	31036	24986
2770	31047	24974
2771	31058	24963
2772	31068	24951
2773	31077	24938
2774	31087	24926
2775	31098	24914
2776	31109	24903
2777	31122	24893
2778	31132	24881
2779	31142	24869
2780	31153	24857
2781	31163	24845
2782	31174	24834
2783	31184	24822
2784	31195	24810
2785	31204	24798
2786	31214	24786
2787	31225	24774
2788	31237	24763
2789	31247	24751
2790	31257	24739
2791	31267	24726
2792	31276	24714
2793	31286	24702
2794	31296	24690
2795	31307	24678
2796	31321	24669
2797	31331	24657
2798	31341	24645
2799	31351	24633
2800	31362	24622
2801	31373	24610
2802	31383	24598
2803	31394	24587
2804	31411	24580
2805	31424	24570
2806	31435	24559
2807	31445	24547
2808	31456	24535
2809	31467	24524
2810	31485	24518
2811	31495	24506
2812	31513	24500
2813	31527	24491
2814	31538	24480
2815	31548	24468
2816	31559	24456
2817	31569	24444
2818	31580	24432
2819	31591	24422
2820	31602	24410
2821	31613	24398
2822	31624	24387
2823	31635	24376
2824	31646	24364
2825	31656	24352
2826	31666	24340
2827	31676	24328
2828	31686	24316
2829	31697	24305
2830	31707	24293
2831	31719	24282
2832	31733	24273
2833	31751	24267
2834	31760	24254
2835	31771	24242
2836	31781	24231
2837	31792	24219
2838	31802	24207
2839	31812	24195
2840	31823	24184
2841	31833	24171
2842	31843	24160
2843	31854	24148
2844	31864	24136
2845	31875	24124
2846	31885	24113
2847	31895	24101
2848	31906	24089
2849	31915	24076
2850	31926	24065
2851	31936	24053
2852	31946	24040
2853	31957	24029
2854	31968	24018
2855	31978	24006
2856	31988	23994
2857	31999	23982
2858	32009	23970
2859	32018	23958
2860	32031	23948
2861	32046	23939
2862	32058	23928
2863	32068	23916
2864	32079	23905
2865	32092	23895
2866	32103	23884
2867	32114	23873
2868	32127	23863
2869	32142	23854
2870	32152	23842
2871	32163	23831
2872	32174	23820
2873	32184	23807
2874	32193	23795
2875	32203	23782
2876	32213	23770
2877	32223	23759
2878	32234	23747
2879	32244	23735
2880	32255	23724
2881	32264	23711
2882	32281	23704
2883	32298	23697
2884	32316	23691
2885	32332	23683
2886	32342	23671
2887	32353	23659
2888	32363	23648
2889	32372	23635
2890	32382	23623
2891	32393	23612
2892	32403	23599
2893	32413	23588
2894	32424	23576
2895	32434	23563
2896	32444	23551
2897	32453	23539
2898	32463	23527
2899	32474	23515
2900	32484	23504
2901	32494	23492
2902	32505	23480
2903	32515	23468
2904	32529	23459
2905	32539	23447
2906	32549	23435
2907	32559	23423
2908	32570	23412
2909	32581	23400
2910	32591	23388
2911	32601	23376
2912	32611	23364
2913	32620	23351
2914	32631	23340
2915	32641	23327
2916	32651	23316
2917	32662	23304
2918	32671	23292
2919	32681	23280
2920	32692	23268
2921	32702	23256
2922	32712	23244
2923	32725	23234
2924	32738	23224
2925	32750	23214
2926	32760	23202
2927	32770	23190
2928	32780	23178
2929	32790	23166
2930	32800	23154
2931	32811	23142
2932	32822	23131
2933	32832	23119
2934	32843	23107
2935	32853	23096
2936	32865	23084
2937	32874	23072
2938	32884	23060
2939	32895	23049
2940	32904	23036
2941	32913	23024
2942	32926	23013
2943	32938	23003
2944	32949	22991
2945	32959	22979
2946	32970	22968
2947	32980	22956
2948	32991	22945
2949	33001	22933
2950	33010	22920
2951	33021	22908
2952	33032	22898
2953	33043	22886
2954	33053	22874
2955	33064	22863
2956	33074	22851
2957	33085	22839
2958	33095	22828
2959	33106	22816
2960	33116	22804
2961	33130	22795
2962	33145	22786
2963	33155	22774
2964	33166	22763
2965	33175	22750
2966	33185	22739
2967	33197	22728
2968	33207	22716
2969	33219	22705
2970	33230	22694
2971	33240	22682
2972	33251	22670
2973	33262	22659
2974	33274	22648
2975	33283	22636
2976	33294	22624
2977	33304	22612
2978	33314	22600
2979	33324	22589
2980	33338	22579
2981	33355	22572
2982	33365	22560
2983	33376	22549
2984	33385	22536
2985	33395	22524
2986	33405	22512
2987	33415	22500
2988	33425	22488
2989	33435	22476
2990	33445	22464
2991	33455	22452
2992	33465	22441
2993	33477	22429
2994	33487	22418
2995	33497	22406
2996	33507	22394
2997	33517	22382
2998	33531	22373
2999	33544	22362
3000	33555	22351
3001	33565	22339
3002	33577	22328
3003	33587	22317
3004	33598	22305
3005	33607	22293
3006	33618	22281
3007	33628	22269
3008	33638	22257
3009	33649	22246
3010	33659	22234
3011	33669	22222
3012	33679	22210
3013	33689	22199
3014	33700	22187
3015	33711	22176
3016	33721	22164
3017	33733	22153
3018	33745	22142
3019	33755	22131
3020	33767	22120
3021	33777	22108
3022	33787	22096
3023	33798	22085
3024	33809	22073
3025	33818	22061
3026	33829	22049
3027	33840	22038
3028	33850	22026
3029	33861	22015
3030	33872	22004
3031	33889	21996
3032	33899	21984
3033	33910	21973
3034	33920	21961
3035	33931	21950
3036	33946	21941
3037	33958	21931
3038	33968	21919
3039	33979	21907
3040	33990	21896
3041	34002	21885
3042	34010	21872
3043	34020	21860
3044	34031	21849
3045	34042	21837
3046	34051	21825
3047	34062	21814
3048	34072	21802
3049	34082	21790
3050	34094	21779
3051	34107	21769
3052	34118	21758
3053	34129	21747
3054	34143	21737
3055	34154	21726
3056	34165	21715
3057	34176	21703
3058	34187	21692
3059	34198	21681
3060	34207	21669
3061	34217	21657
3062	34228	21645
3063	34240	21634
3064	34250	21623
3065	34260	21611
3066	34279	21604
3067	34289	21592
3068	34300	21581
3069	34311	21570
3070	34321	21558
3071	34333	21547
3072	34342	21535
3073	34353	21523
3074	34363	21512
3075	34375	21501
3076	34385	21489
3077	34396	21478
3078	34407	21466
3079	34417	21454
3080	34427	21442
3081	34437	21431
3082	34448	21419
3083	34459	21408
3084	34472	21398
3085	34483	21387
3086	34492	21375
3087	34502	21362
3088	34512	21350
3089	34523	21339
3090	34534	21328
3091	34548	21318
3092	34561	21309
3093	34579	21301
3094	34589	21290
3095	34606	21282
3096	34622	21274
3097	34638	21266
3098	34653	21257
3099	34664	21246
3100	34673	21233
3101	34683	21221
3102	34694	21210
3103	34706	21199
3104	34717	21188
3105	34728	21176
3106	34736	21164
3107	34748	21153
3108	34759	21141
3109	34769	21130
3110	34780	21118
3111	34790	21107
3112	34801	21095
3113	34811	21083
3114	34821	21071
3115	34832	21060
3116	34844	21049
3117	34857	21039
3118	34867	21027
3119	34877	21015
3120	34887	21003
3121	34896	20991
3122	34914	20984
3123	34924	20972
3124	34934	20960
3125	34946	20950
3126	34959	20939
3127	34973	20930
3128	34986	20920
3129	34997	20908
3130	35007	20897
3131	35017	20885
3132	35028	20874
3133	35038	20862
3134	35049	20850
3135	35060	20839
3136	35071	20828
3137	35082	20817
3138	35093	20805
3139	35103	20793
3140	35114	20782
3141	35124	20770
3142	35134	20758
3143	35145	20747
3144	35154	20735
3145	35164	20723
3146	35174	20711
3147	35191	20703
3148	35202	20692
3149	35212	20680
3150	35223	20668
3151	35232	20656
3152	35242	20644
3153	35252	20633
3154	35263	20621
3155	35274	20610
3156	35283	20598
3157	35294	20586
3158	35305	20575
3159	35316	20564
3160	35327	20552
3161	35338	20541
3162	35351	20531
3163	35362	20520
3164	35372	20508
3165	35382	20496
3166	35392	20484
3167	35402	20472
3168	35413	20461
3169	35423	20449
3170	35433	20437
3171	35442	20425
3172	35453	20413
3173	35463	20402
3174	35473	20390
3175	35484	20378
3176	35494	20367
3177	35504	20355
3178	35515	20344
3179	35524	20331
3180	35536	20320
3181	35549	20310
3182	35560	20299
3183	35569	20287
3184	35581	20276
3185	35590	20264
3186	35601	20252
3187	35611	20241
3188	35621	20229
3189	35633	20218
3190	35643	20206
3191	35652	20194
3192	35661	20181
3193	35670	20169
3194	35681	20157
3195	35691	20146
3196	35701	20134
3197	35711	20122
3198	35721	20110
3199	35731	20099
3200	35743	20088
3201	35755	20077
3202	35765	20065
3203	35776	20054
3204	35786	20042
3205	35797	20031
3206	35806	20019
3207	35817	20008
3208	35828	19996
3209	35839	19985
3210	35849	19973
3211	35859	19961
3212	35870	19950
3213	35880	19938
3214	35891	19927
3215	35901	19915
3216	35911	19903
3217	35922	19892
3218	35932	19880
3219	35944	19870
3220	35957	19859
3221	35968	19848
3222	35978	19836
3223	35988	19825
