year;hour_minute;lighting_condition;location;intersection;weather_condition;type_of_collision;latitude;longitude;road_category;traffic_regime;number_of_traffic_lanes;reserved_lane_present;longitudinal_profile;horizontal_alignment;carriageway_width;pavement_condition;infrastructure;accident_situation;speed_limit;number_vehicle_x;position;user_category;injury_severity;sex;pedestrian_location;pedestrian_action;role;number_vehicle_y;direction_of_travel;vehicle_category;fixed_obstacle_struck;mobile_obstacle_struck;initial_point_of_impact;main_maneuver_before_accident;motor_type;vehicle_cat_-1;vehicle_cat_0;vehicle_cat_1;vehicle_cat_2;vehicle_cat_3;vehicle_cat_7;vehicle_cat_10;vehicle_cat_13;vehicle_cat_14;vehicle_cat_15;vehicle_cat_16;vehicle_cat_17;vehicle_cat_20;vehicle_cat_21;vehicle_cat_30;vehicle_cat_31;vehicle_cat_32;vehicle_cat_33;vehicle_cat_34;vehicle_cat_35;vehicle_cat_36;vehicle_cat_37;vehicle_cat_38;vehicle_cat_39;vehicle_cat_40;vehicle_cat_41;vehicle_cat_42;vehicle_cat_43;vehicle_cat_50;vehicle_cat_60;vehicle_cat_80;vehicle_cat_99;vehicle_category_simplified;impact_score;age;age_group;used_belt;used_helmet;day_of_week_sin;day_of_week_cos;month_sin;month_cos;day_of_year_sin;day_of_year_cos;road_complexity_index;surface_quality_indicator
2023;17:18;2;2;1;1;6;45,75630000;4,83339000;4;2;2;2;1;1; -1;1;0;5;30;A01;1;1;1;1;-1; -1;driver;A01;1;1;0;1;1;1;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;bicycle;2;27.0;adult;0;0;-0.9749279121818236;-0.2225209339563146;-0.5000000000000004;0.8660254037844384;-0.6772399381909491;0.7357622347736525;4.166666666666667;1
2023;03:15;3;1;2;1;3;47,82146100; -4,25230400;3;2;2;0;1;1;7;1;0;1;80;B01;1;1;4;2;0;0;driver;B01;1;7;0;2;8;15;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;39.0;adult;1;0;-0.9749279121818236;-0.2225209339563146;-1.0;-1.8369701987210294e-16;-0.9906923101615608;-0.136120338622667;5.416666666666667;1
2023;18:30;1;1;1;1;6;46,63296600;5,54762900;3;2;2;0;2;4;5;1;0;3;80;A01;1;1;1;1;0;0;driver;A01;1;7;6;0;2;17;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;32.0;adult;1;0;-0.7818314824680299;0.6234898018587334;-0.8660254037844384;-0.5000000000000004;-0.666088855860977;-0.7458723993404063;3.75;0
2023;07:00;1;1;1;7;2;47,22195800; -0,56652500;3;2;2;0;2;1;5,5;1;0;1;80;B01;1;1;3;1;0;0;driver;B01;1;1;0;0;6;1;5;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;bicycle;2;78.0;senior;0;1;0.7818314824680298;0.6234898018587336;-0.4999999999999998;-0.8660254037844388;-0.1605745445949937;-0.9870237158387384;3.75;0
2023;08:25;1;1;1;7;2;43,22003100;2,21095600;1;3;2;0;1;1;10;1;0;1;-1;A01;1;1;2;1;0;0;driver;A01;2;7;0;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;26.0;adult;1;0;0.0;1.0;-1.0;-1.8369701987210294e-16;-0.994788305609327;-0.1019618900517457;2.0833333333333335;1
2023;20:45;1;2;9;3;2;48,92797000;2,32628000;3;2;2;0;3;1;7;2;1;4;50;A01;2;2;1;2;-1; -1;passenger;A01;2;7;0;0;0;9;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;11.0;child_teen;1;0;0.4338837391175582;-0.900968867902419;-0.8660254037844384;-0.5000000000000004;-0.5285813283559292;-0.8488826652214553;4.583333333333333;0
2023;16:35;1;2;2;1;3;47,91191000;1,89718000;4;1;1;2;1;1; -1;1;0;1;50;A01;1;1;1;1;-1; -1;driver;A01;2;7;0;2;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;30.0;adult;1;0;0.4338837391175582;-0.900968867902419;-0.4999999999999998;-0.8660254037844388;-0.1944312200476619;-0.9809161537413774;4.166666666666667;1
2023;11:40;1;2;3;1;2;48,82746000;2,52208000;3;1;3;0;1;1;9;1;0;1;50;B01;1;1;1;1;-1; -1;driver;B01;1;7;0;2;1;9;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;21.0;young_adult;1;0;0.9749279121818236;-0.2225209339563143;-0.4999999999999998;-0.8660254037844388;-0.4071294853542516;-0.9133704517637858;4.166666666666667;1
2023;00:25;3;2;1;2;2;48,80978000;2,50982000;3;2;2;0;2;1; -1;2;0;1;50;B01;2;2;4;2;-1; -1;passenger;B01;1;7;0;2;4;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;29.0;adult;1;0;-0.9749279121818236;-0.2225209339563146;-0.5000000000000004;0.8660254037844384;-0.6772399381909491;0.7357622347736525;3.75;0
2023;01:22;5;2;2;1;3;48,83182100;2,31411400;4;1;1;0;1;1; -1;1;0;1;30;A01;2;2;4;1;-1; -1;passenger;A01;1;7;0;2;8;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;31.0;adult;1;0;-0.7818314824680299;0.6234898018587334;0.8660254037844386;0.5000000000000001;0.580454927809098;0.8142923779467267;4.166666666666667;1
2023;14:55;1;1;3;1;3;43,47772800;5,75765100;1;1;1;0;2;2; -1;1;3;1;80;B01;1;1;3;1;0;0;driver;B01;1;33;0;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;powered_2_3_wheeler;3;30.0;adult;0;1;-0.433883739117558;-0.9009688679024191;-0.4999999999999998;-0.8660254037844388;-0.2112757555821793;-0.9774264960104057;2.5000000000000004;0
2023;05:35;4;1;1;1;1;50,51371600;2,62050600;3;3;2;0;1;3; -1;1;0;1;70;A01;2;2;4;2;-1; -1;passenger;A01;1;7;0;2;2;19;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;22.0;young_adult;1;0;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210294e-16;-0.886721063082993;-0.4623048304798108;2.916666666666667;1
2023;09:40;1;2;7;1;3;48,83272400;2,36220800;4;2;4;0;1;1; -1;1;0;1;30;B01;1;1;3;1;-1; -1;driver;B01;1;33;0;2;2;17;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;powered_2_3_wheeler;3;45.0;middle_aged;0;1;-0.433883739117558;-0.9009688679024191;1.2246467991473532e-16;-1.0;0.2655630278040559;-0.9640935007889756;8.333333333333334;1
2023;19:20;5;2;2;2;1;48,52069000; -2,73094000;4;2;2;0;1;1; -1;2;5;1;50;A01;1;1;4;1;-1; -1;driver;A01;0;7;0;2;1;19;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;35.0;adult;0;0;-0.9749279121818236;-0.2225209339563146;0.4999999999999999;0.8660254037844387;0.2385125751940764;0.9711394088771652;5.833333333333333;0
2023;18:25;5;1;1;1;4;45,72283000;4,81785000;7;3;6;0;1;1; -1;1;0;1;70;B01;1;1;4;1;-1; -1;driver;B01;2;7;0;2;4;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;42.0;middle_aged;1;0;0.4338837391175582;-0.900968867902419;0.4999999999999999;0.8660254037844387;0.0859061042613327;0.9963032375991964;4.583333333333333;1
2023;15:30;1;1;1;1;4;48,74232700;7,68726000;1;3;2;0;1;1;10;2;0;1;130;B01;1;1;1;1;0;0;driver;B01;1;7;0;2;2;1;1;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;45.0;middle_aged;1;0;-0.433883739117558;-0.9009688679024191;-2.4492935982947064e-16;1.0;-0.4972040784469378;0.8676336233547726;2.0833333333333335;0
2023;11:15;1;2;9;1;3;43,31094200;3,47076700;4;2;2;0;1;3; -1;1;0;1;50;Z01;1;1;1;-1;0;0;driver;Z01;3;7;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;;;0;0;0.0;1.0;-0.4999999999999998;-0.8660254037844388;-0.2614143985111562;-0.965226663665613;5.0;1
2023;02:43;3;1;9;1;6;50,48429346;2,84580231;3;2;1;0;1;2;5,5;1;9;3;90;A01;1;1;4;1;-1; -1;driver;A01;1;7;4;0;1;26;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;18.0;young_adult;1;0;-0.9749279121818236;-0.2225209339563146;-0.8660254037844386;0.5000000000000001;-0.9945667569706336;0.1041007489354256;4.166666666666667;1
2023;11:40;1;2;3;1;3;14,61797000; -61,05690000;3;2;2;0;2;1; -1;1;0;1;50;A01;1;1;1;2;-1; -1;driver;A01;2;7;0;2;1;16;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;46.0;middle_aged;1;0;0.7818314824680298;0.6234898018587336;-0.5000000000000004;0.8660254037844384;-0.6383844591746642;0.769717664006921;5.0;0
2023;09:30;1;2;6;1;3;45,74845000;3,09430000;3;1;2;0;1;3;5,5;1;0;1;50;A01;1;1;1;1;0;0;driver;A01;1;7;0;2;3;9;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;50.0;middle_aged;1;0;-0.9749279121818236;-0.2225209339563146;-2.4492935982947064e-16;1.0;-0.141444067687942;0.989946248902378;5.416666666666667;1
2023;02:00;5;2;1;3;6;48,88333600;2,36928200;4;1;2;0;1;1; -1;2;0;1;30;A01;10;3;4;2;2;3;pedestrian;A01;1;7;0;1;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;23.0;young_adult;0;0;-0.7818314824680299;0.6234898018587334;0.4999999999999999;-0.8660254037844387;0.8174009818249189;-0.5760691233798758;2.916666666666667;0
2023;13:10;1;2;1;8;6;48,88811300;2,29631500;4;2;2;0;1;1; -1;1;0;1;30;A01;10;3;4;1;3;3;pedestrian;A01;1;1;0;1;1;1;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;bicycle;2;78.0;senior;0;0;-0.433883739117558;-0.9009688679024191;-0.8660254037844384;-0.5000000000000004;-0.8048257371083452;-0.593511190196115;4.166666666666667;1
2023;14:10;1;2;1;1;6;47,30386900; -0,62632800;3;2;2;0;4;3;4;1;0;8;50;A01;1;1;4;2;0;0;driver;A01;1;7;6;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;27.0;adult;1;0;0.9749279121818236;-0.2225209339563143;-0.8660254037844386;0.5000000000000001;-0.9986126020839734;0.052658056924614;3.75;0
2023;07:45;2;1;1;1;6;47,42785500; -0,91409700;1;3;2;0;2;1;10;1;0;1;130;A01;1;1;3;1;0;0;driver;A01;1;7;3;0;9;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;21.0;young_adult;1;0;-0.7818314824680299;0.6234898018587334;0.8660254037844386;0.5000000000000001;0.6740694616546162;0.7386679638813748;2.0833333333333335;0
2023;10:35;1;1;1;1;4;44,74440000; -0,70442000;1;3;2;0;1;1;10;1;9;1;110;C01;2;2;1;2;-1; -1;passenger;C01;2;7;0;2;4;2;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;45.0;middle_aged;1;0;0.0;1.0;-0.8660254037844384;-0.5000000000000004;-0.5856957398073508;-0.8105309990194823;2.0833333333333335;1
2023;17:25;1;2;1;8;4;47,37781100;6,37793900;3;2;2;0;1;1;7;1;0;1;50;B01;1;1;4;2;0;0;driver;B01;2;7;0;2;4;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;53.0;middle_aged;1;0;-0.433883739117558;-0.9009688679024191;-0.8660254037844386;0.5000000000000001;-0.9467139181463862;0.3220757010206104;3.75;1
2023;18:49;1;2;2;1;3;49,26761000;4,01969000;4;1;1;0;1;1; -1;1;0;1;50;A01;1;1;4;1;-1; -1;driver;A01;2;80;0;2;7;1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;bicycle;2;25.0;adult;0;0;-0.9749279121818236;-0.2225209339563146;0.4999999999999999;-0.8660254037844387;0.8271893372462497;-0.5619233046832195;4.166666666666667;1
2023;20:00;1;1;1;1;6;50,30229600;2,18880600;3;2;2;0;1;1;5;1;0;3;80;A01;2;2;3;2;0;0;passenger;A01;2;7;2;0;1;13;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;88.0;senior;0;0;0.7818314824680298;0.6234898018587336;0.4999999999999999;-0.8660254037844387;0.7187918772884232;-0.6952253139408723;3.75;1
2023;13:10;1;2;9;2;3;48,00028000;0,18214000;4;2;2;0;1;1; -1;2;0;1;50;A01;1;1;1;1;-1; -1;driver;A01;3;7;0;2;3;15;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;38.0;adult;1;0;0.0;1.0;-0.8660254037844386;0.5000000000000001;-0.9288394302558068;0.3704825404820963;5.0;0
2023;07:45;2;2;3;8;1;46,89416000;6,36450000;2;2;2;0;1;1;7;1;5;1;50;A01;1;1;1;1;-1; -1;driver;A01;1;37;0;9;1;15;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;bus_coach;5;42.0;middle_aged;1;0;0.9749279121818236;-0.2225209339563143;-0.8660254037844386;0.5000000000000001;-0.957232443323312;0.2893199776186952;4.583333333333333;1
2023;16:49;1;2;1;1;4;45,21595500;2,34521600;3;2;2;0;1;1;7;1;0;1;50;B01;1;1;1;2;0;0;driver;B01;2;7;0;2;1;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;43.0;middle_aged;1;0;-0.9749279121818236;-0.2225209339563146;0.4999999999999999;-0.8660254037844387;0.753697664392914;-0.6572212950663319;3.75;1
2023;15:20;1;2;3;2;3;49,13165377;0,23557962;3;3;2;0;1;1;7;2;3;1;50;A01;1;1;1;2;0;0;driver;A01;1;7;0;9;3;9;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;80.0;senior;0;0;0.7818314824680298;0.6234898018587336;-2.4492935982947064e-16;1.0;-0.4363729641045924;0.8997658785476209;4.166666666666667;0
2023;19:50;5;2;3;1;3;48,90608373;2,25819813;3;2;2;0;1;1; -1;1;0;1;50;A01;1;1;1;2;-1; -1;driver;A01;2;7;1;2;2;15;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;56.0;middle_aged;1;0;0.9749279121818236;-0.2225209339563143;-0.5000000000000004;0.8660254037844384;-0.5267547528105542;0.8500173118187018;5.0;1
2023;21:00;5;2;9;1;1;46,77007630; -1,23035030;3;2;2;0;2;1;5,5;1;0;1;50;B01;1;1;4;1;0;0;driver;B01;2;2;0;0;1;26;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;powered_2_3_wheeler;3;16.0;child_teen;0;1;-0.433883739117558;-0.9009688679024191;-0.5000000000000004;0.8660254037844384;-0.7717727365467837;0.6358984534680745;4.583333333333333;0
2023;20:00;1;1;1;1;4;48,83972869;2,21941899;1;1;2;0;1;1;7;1;0;1;70;D01;2;2;1;1;-1; -1;passenger;D01;1;7;0;2;4;2;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;26.0;adult;1;0;0.9749279121818236;-0.2225209339563143;1.2246467991473532e-16;-1.0;0.2985688173637202;-0.9543881083175908;1.6666666666666667;1
2023;17:40;5;2;1;1;6;48,79925000;2,63866000;3;3;2;3;1;1; -1;1;0;1;50;A01;10;3;4;2;3;3;pedestrian;A01;2;7;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;40.0;middle_aged;0;0;0.9749279121818236;-0.2225209339563143;-0.5000000000000004;0.8660254037844384;-0.7142921172691032;0.699847677146407;2.916666666666667;1
2023;08:50;1;2;1;1;2;48,85544700;2,41382600;4;1;4;0;1;1; -1;1;0;1;70;B01;1;1;1;2;-1; -1;driver;B01;1;7;0;2;2;12;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;50.0;middle_aged;1;0;0.9749279121818236;-0.2225209339563143;-0.5000000000000004;0.8660254037844384;-0.6250496486104377;0.7805849965070866;3.75;1
2023;01:37;5;2;3;1;1;48,73820000;2,40835000;3;3;2;0;1;1; -1;1;0;1;50;B01;1;1;4;1;-1; -1;driver;B01;2;10;0;2;1;15;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;47.0;middle_aged;1;0;0.0;1.0;0.8660254037844387;-0.4999999999999998;0.9995786855478958;-0.0290250133219752;4.166666666666667;1
2023;08:10;1;1;1;1;3;42,49258100;2,80231800;3;2;2;0;1;1; -1;1;0;1;80;A01;1;1;1;1;0;0;driver;A01;2;13;0;2;3;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;hgv_truck;6;34.0;adult;1;0;-0.433883739117558;-0.9009688679024191;0.8660254037844386;0.5000000000000001;0.7350336741329412;0.6780306024735382;3.75;1
2023;19:08;5;2;1;2;6;48,79612100;2,43123100;6;-1; -1;0;1;1; -1;2;0;8;-1;A01;2;2;1;1;0;0;passenger;A01;3;7;0;0;0;26;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;22.0;young_adult;1;0;0.9749279121818236;-0.2225209339563143;1.0;6.123233995736766e-17;0.984305844499033;0.1764709734915216;0.8333333333333333;0
2023;13:57;1;1;1;1;5;44,18941900;5,94629900;3;2;2;-1;1;1; -1;1;0;1;50;A01;1;1;1;1;0;0;driver;A01;2;7;0;2;7;13;2;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;76.0;senior;1;0;-0.9749279121818236;-0.2225209339563146;0.4999999999999999;-0.8660254037844387;0.5751899607119775;-0.8180198708443175;3.75;1
2023;14:25;1;2;2;7;6;48,78103200;2,40313300;4;2;2;0;1;1; -1;1;0;6;50;A01;10;3;4;1;4;3;pedestrian;A01;3;7;0;1;0;15;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;29.0;adult;0;0;-0.9749279121818236;-0.2225209339563146;0.4999999999999999;0.8660254037844387;0.3534446712740877;0.9354554315134164;5.833333333333333;1
2023;15:35;1;1;3;1;6;47,76296200;0,29536500;3;2;2;0;2;1; -1;1;0;1;80;A01;1;1;1;1;0;0;driver;A01;1;7;14;9;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;light_motor_vehicle;4;53.0;middle_aged;1;0;0.0;1.0;1.0;6.123233995736766e-17;0.9958270335100596;0.0912607217293118;5.0;0
2023;17:32;1;2;1;1;3;48,87124132;2,23620911;4;2;1;0;1;1; -1;1;0;1;30;B01;1;1;1;1;-1; -1;driver;B01;0;43;0;2;7;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;powered_2_3_wheeler;3;44.0;middle_aged;0;1;0.9749279121818236;-0.2225209339563143;-1.0;-1.8369701987210294e-16;-0.9977068927101168;-0.0676827617545516;3.75;1
2023;22:48;3;2;6;1;7;49,25461000;6,13542000;4;-1;2;0;1;1; -1;1;0;1;50;A01;4;2;3;2;-1; -1;passenger;A01;2;30;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;powered_2_3_wheeler;3;13.0;child_teen;0;1;0.7818314824680298;0.6234898018587336;1.2246467991473532e-16;-1.0;0.4266740831899246;-0.9044054548343;5.833333333333333;1
2023;08:01;1;2;1;1;2;48,29190000;4,08663000;4;2;4;2;1;1; -1;1;0;5;50;A01;1;1;1;1;-1; -1;driver;A01;2;7;0;2;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;56.0;middle_aged;1;0;0.0;1.0;1.2246467991473532e-16;-1.0;0.2154773150467301;-0.976508846196619;5.0;1
2023;20:30;5;2;1;1;2;47,75761000; -3,37188000;4;2;2;0;1;1; -1;1;0;1;30;B01;1;1;4;2;-1; -1;driver;B01;1;7;0;2;5;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;45.0;middle_aged;1;0;0.7818314824680298;0.6234898018587336;0.4999999999999999;0.8660254037844387;0.5083564379375122;0.8611467540480452;4.166666666666667;1
2023;20:05;1;2;3;1;3;48,85395500;2,36476500;4;1;1;1;1;1; -1;1;0;5;30;B01;1;1;4;1;-1; -1;driver;B01;2;1;0;2;4;15;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;bicycle;2;68.0;senior;0;0;0.9749279121818236;-0.2225209339563143;0.4999999999999999;-0.8660254037844387;0.5175855102531889;-0.8556314858488706;3.75;1
2023;18:20;2;2;9;1;3;49,62902000; -1,64118000;4;2;2;0;1;1; -1;1;0;1;50;B01;1;1;1;2;-1; -1;driver;B01;0;7;0;2;8;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;36.0;adult;1;0;-0.433883739117558;-0.9009688679024191;0.8660254037844386;0.5000000000000001;0.5521013427459208;0.8337770129585915;5.0;1
2023;06:50;5;2;1;2;4;48,76623000;2,47414000;3;3;0;0;1;1;0;2;0;1;50;B01;1;1;1;1;-1; -1;driver;B01;3;7;0;2;4;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;41.0;middle_aged;1;0;0.7818314824680298;0.6234898018587336;-0.8660254037844386;0.5000000000000001;-0.9223291176290545;0.3864052261209853;2.0833333333333335;0
2023;01:00;3;1;1;1;5;5,32882400; -52,91444800;2;2;2;0;1;1;7;1;0;1;80;B01;1;1;1;1;0;0;driver;B01;1;7;0;2;1;2;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;39.0;adult;0;0;0.0;1.0;-0.4999999999999998;-0.8660254037844388;-0.2614143985111562;-0.965226663665613;3.3333333333333335;1
2023;17:30;1;1;1;1;6;46,25124400;1,67748700;3;2;2;0;4;1; -1;1;9;8;90;A01;2;2;2;2;0;0;passenger;A01;1;7;2;0;0;14;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;33.0;adult;0;0;0.9749279121818236;-0.2225209339563143;1.0;6.123233995736766e-17;0.998376906467142;0.0569521960340397;3.75;0
2023;16:20;1;1;1;1;3;44,23852700; -1,08507200;3;2;2;0;1;1;5,5;1;0;1;80;A01;1;1;1;2;0;0;driver;A01;1;7;0;2;3;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;70.0;senior;1;0;-0.7818314824680299;0.6234898018587334;-0.8660254037844384;-0.5000000000000004;-0.666088855860977;-0.7458723993404063;3.75;1
2023;19:22;3;1;1;1;4;44,96679000; -0,43841700;1;3;6;0;1;1; -1;1;0;1;130;C01;3;2;1;1;0;0;passenger;C01;1;7;0;2;4;2;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;light_motor_vehicle;4;29.0;adult;1;0;-0.7818314824680299;0.6234898018587334;0.4999999999999999;0.8660254037844387;0.0172015754182605;0.9998520419557736;3.75;1
2023;19:25;5;2;3;2;7;50,67819000;3,15511000;4;2;2;1;1;1; -1;2;6;5;30;B01;1;1;3;1;-1; -1;driver;B01;1;1;0;2;0;1;5;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;bicycle;2;48.0;middle_aged;0;0;0.7818314824680298;0.6234898018587336;-2.4492935982947064e-16;1.0;-0.3251276029999093;0.9456701548465688;5.416666666666667;0
